ANO_VENDA;MES_VENDA;PRINCIPIO_ATIVO;DESCRICAO_APRESENTACAO;QTD_VENDIDA
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;3
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;2
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;2
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;2
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;3
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;2
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;2
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;2
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;2
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;3
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;3
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;2
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;2
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;4
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;2
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOCIXILINA TRIHIDRATADA + CLAVULANATO DE POTÁSSIO;500 MG + 125 MG COM REV CT BL AL PLAS TRANS+ ENV X 21 ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;2
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;4
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;2
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;2
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;2
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;12
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;2
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;4
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;4
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;2
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;5
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;2
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;2
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;36
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS CT FR VD AMB X 150 ML + COP X 15 ML;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;17
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;3
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;11
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + COP  ;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + SER DOS;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + SER DOS;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + SER DOS;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + SER DOS;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLAS OPC X 150 ML + SER DOS;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLASC OPC X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLASC OPC X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR PLASC OPC X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;3
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;14
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;3
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;42
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 60 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 60 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 60 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 60 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 60 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 60 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 60 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 60 ML + COP;22
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 60 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PO SUS OR CT FR VD AMB X 60 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PÓ P/ SUS OR CT FR VD AMB X 150 ML + CP MED;2
2021;10;AMOXICILINA;50 MG/ML PÓ P/ SUS OR CT FR VD AMB X 150 ML + CP MED;2
2021;10;AMOXICILINA;50 MG/ML PÓ P/ SUS OR CT FR VD AMB X 150 ML + CP MED;1
2021;10;AMOXICILINA;50 MG/ML PÓ P/ SUS OR CT FR VD AMB X 150 ML + CP MED;1
2021;10;AMOXICILINA;50 MG/ML PÓ P/ SUS OR CT FR VD AMB X 150 ML + CP MED;2
2021;10;AMOXICILINA;50 MG/ML PÓ P/ SUS OR CT FR VD AMB X 150 ML + CP MED;1
2021;10;AMOXICILINA;50 MG/ML PÓ P/ SUS OR CT FR VD AMB X 150 ML + CP MED;1
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;7
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;2
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;4
2021;10;AMOXICILINA;50 MG/ML PÓ SUS OR CT FR VD AMB X 150 ML + COP;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;2
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 14 ;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
2021;10;AMOXICILINA + CLAVULANATO DE POTÁSSIO;875 MG + 125 MG COM REV CT FR VD AMB X 20;1
