ANO_VENDA;MES_VENDA;PRINCIPIO_ATIVO;DESCRICAO_APRESENTACAO;QTD_VENDIDA
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;4
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;5
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;4
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;5
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;5
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;5
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;4
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;4
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;4
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;4
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;4
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 14 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 28;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 28;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 28;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 28;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;4
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 6 ;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS TRANS X 7;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;4
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;3
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;2
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
2020;5;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;500 MG COM REV CT BL AL PLAS(PP) INC X 14;1
